  6.501299160111343E-014  6.438530856157316E-006
  0.348256844575741       6.023141768663296E-006
   1.37877030016879       5.607752681169276E-006
   3.04935102248703       5.192363593675256E-006
   5.29160523668044       4.776974506181235E-006
   8.01373478667472       4.361585418687215E-006
   11.1042953626753       3.946196331193195E-006
   14.4367590445574       3.530807243699174E-006
   17.8746943700699       3.115418156205152E-006
   21.2773518552394       2.700029068711132E-006
   24.5054262951014       2.284639981217112E-006
   27.4267599354752       1.869250893723091E-006
   29.9217530272482       1.453861806229071E-006
   31.8882602544286       1.038472718735051E-006
   33.2457725756155       6.230836312410305E-007
   33.9387132737960       2.076945437470102E-007
   33.9387132737960      -2.076945437470102E-007
   33.2457725756155      -6.230836312410305E-007
   31.8882602544286      -1.038472718735051E-006
   29.9217530272482      -1.453861806229071E-006
   27.4267599354752      -1.869250893723092E-006
   24.5054262951014      -2.284639981217113E-006
   21.2773518552394      -2.700029068711133E-006
   17.8746943700699      -3.115418156205153E-006
   14.4367590445574      -3.530807243699173E-006
   11.1042953626753      -3.946196331193194E-006
   8.01373478667472      -4.361585418687215E-006
   5.29160523668044      -4.776974506181235E-006
   3.04935102248703      -5.192363593675256E-006
   1.37877030016879      -5.607752681169276E-006
  0.348256844575741      -6.023141768663296E-006
  6.501299160111343E-014 -6.438530856157316E-006
