  6.50129916011134266E-014  6.43853085615731644E-006
   3.2313701465185427       6.02314176866329613E-006
   6.2383262199606522       5.60775268116927582E-006
   9.0324086812291000       5.19236359367525552E-006
   11.599339929903435       4.77697450618123521E-006
   13.967835102305497       4.36158541868721491E-006
   16.101332869100368       3.94619633119319460E-006
   18.043184496533247       3.53080724369917429E-006
   19.744300416703741       3.11541815620515229E-006
   21.259320458059246       2.70002906871113199E-006
   22.529129498613319       2.28463998121711168E-006
   23.617114753661518       1.86925089372309138E-006
   24.456652382604862       1.45386180622907107E-006
   25.117327074284432       1.03847271873505076E-006
   25.527523818735702       6.23083631241030459E-007
   25.760488213880993       2.07694543747010153E-007
   25.742119544653207      -2.07694543747010153E-007
   25.546817687032952      -6.23083631241030459E-007
   25.100478095822893      -1.03847271873505076E-006
   24.476188749498757      -1.45386180622907107E-006
   23.602292248831429      -1.86925089372309222E-006
   22.548143235635230      -2.28463998121711253E-006
   21.246950112394771      -2.70002906871113284E-006
   19.761954776391768      -3.11541815620515314E-006
   18.033622082399148      -3.53080724369917345E-006
   16.116733058391500      -3.94619633119319375E-006
   13.961379816583618      -4.36158541868721491E-006
   11.611546454678544      -4.77697450618123521E-006
   9.0293114756748381      -5.19236359367525552E-006
   6.2463261528496830      -5.60775268116927582E-006
   3.2314961546732479      -6.02314176866329613E-006
  6.50129916011134266E-014 -6.43853085615731644E-006
